PARENT1,MSTATUS,SEX,EDUCATION,JOB,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY,TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,TRAVTIME,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,INCOME,HOME_VAL,BLUEBOOK,OLDCLAIM
No,Yes,M,Bachelors,Professional,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,0,37.0,0,12.0,49,3,1,5,7.0,97671.0,257408.0,22660.0,1371.0
No,Yes,M,z_High School,Student,Private,Minivan,yes,Yes,z_Highly Rural/ Rural,0,0,55.0,0,12.0,59,1,2,3,6.0,43293.0,0.0,1500.0,23756.0
No,Yes,M,z_High School,Clerical,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,54.0,0,3.0,5,3,0,3,5.0,27546.0,181137.0,15730.0,0.0
No,Yes,z_F,PhD,Doctor,Private,Pickup,no,No,Highly Urban/ Urban,0,0,44.0,2,11.0,35,6,0,2,14.0,188428.0,497746.0,24740.0,0.0
Yes,z_No,z_F,Masters,Home Maker,Commercial,Sports Car,no,No,Highly Urban/ Urban,0,0,45.0,2,0.0,23,17,1,4,20.0,0.0,0.0,6000.0,52068.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Minivan,yes,No,Highly Urban/ Urban,1,0,39.0,0,16.0,40,7,0,0,1.0,92117.0,295537.0,14610.0,0.0
No,z_No,z_F,PhD,Manager,Private,Pickup,no,No,Highly Urban/ Urban,0,0,46.0,0,10.0,29,10,0,4,10.0,154985.0,0.0,28540.0,0.0
No,z_No,M,z_High School,Clerical,Commercial,Pickup,no,No,z_Highly Rural/ Rural,0,0,48.0,0,7.0,13,10,0,2,9.0,35398.0,0.0,6200.0,0.0
No,Yes,z_F,z_High School,Home Maker,Private,z_SUV,no,Yes,Highly Urban/ Urban,0,0,47.0,0,13.0,32,9,0,0,1.0,23596.0,147506.0,13250.0,0.0
No,Yes,z_F,<High School,Clerical,Private,Minivan,no,No,z_Highly Rural/ Rural,0,0,41.0,4,8.0,38,7,0,0,1.0,29622.0,116005.0,12770.0,0.0
No,Yes,M,Masters,Lawyer,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,57.0,0,14.0,36,13,0,0,21.0,75468.0,249251.0,14750.0,0.0
No,Yes,z_F,Masters,Manager,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,29.0,0,10.0,37,10,3,0,8.0,79059.0,240683.0,14460.0,5903.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Pickup,no,Yes,Highly Urban/ Urban,1,0,37.0,0,10.0,30,6,2,0,1.0,55242.0,183992.0,8700.0,33030.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,33.0,1,13.0,17,4,0,1,15.0,67171.0,131767.0,16780.0,0.0
No,Yes,z_F,z_High School,Home Maker,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,55.0,0,0.0,34,1,0,3,10.0,0.0,96761.0,26890.0,0.0
No,z_No,z_F,Bachelors,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,50.0,0,10.0,46,3,2,0,7.0,77214.0,0.0,9220.0,2657.0
Yes,z_No,M,z_High School,z_Blue Collar,Commercial,Minivan,yes,No,Highly Urban/ Urban,1,1,45.0,2,14.0,57,1,0,0,1.0,28731.0,0.0,6000.0,0.0
No,z_No,M,<High School,Clerical,Private,Pickup,no,No,Highly Urban/ Urban,0,0,52.0,0,7.0,40,1,2,3,7.0,16253.0,0.0,8080.0,969.0
Yes,z_No,z_F,Bachelors,Manager,Private,z_SUV,no,Yes,Highly Urban/ Urban,0,0,32.0,2,13.0,33,12,3,0,9.0,109683.0,276821.0,15670.0,30571.0
Yes,z_No,z_F,Masters,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,0,0,39.0,1,13.0,37,4,0,0,16.0,93925.0,0.0,27310.0,0.0
Yes,z_No,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,z_Highly Rural/ Rural,0,0,45.0,1,11.0,52,17,0,1,6.0,51655.0,182945.0,16210.0,0.0
No,Yes,z_F,Bachelors,Clerical,Private,Sports Car,no,No,z_Highly Rural/ Rural,0,1,39.0,3,13.0,32,8,1,0,1.0,48738.0,214103.0,23420.0,5115.0
No,Yes,M,Bachelors,Student,Commercial,Pickup,yes,Yes,Highly Urban/ Urban,1,0,28.0,4,10.0,13,1,1,0,12.0,10032.0,0.0,5850.0,12269.0
No,Yes,z_F,z_High School,Manager,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,26.0,1,9.0,47,7,1,3,5.0,44386.0,209993.0,12000.0,7611.0
No,Yes,z_F,Masters,Professional,Commercial,Van,no,No,Highly Urban/ Urban,0,3,41.0,3,14.0,10,13,0,4,9.0,128895.0,373531.0,44270.0,0.0
No,Yes,z_F,Masters,Manager,Commercial,Pickup,no,No,Highly Urban/ Urban,1,2,59.0,2,16.0,32,6,2,6,18.0,109210.0,324059.0,21880.0,6120.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,1,0,59.0,0,11.0,43,6,1,5,6.0,38141.0,0.0,15080.0,9575.0
No,z_No,z_F,PhD,Home Maker,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,61.0,0,10.0,31,6,2,4,10.0,9902.0,103647.0,8590.0,3175.0
No,Yes,z_F,Masters,Lawyer,Private,Van,no,No,Highly Urban/ Urban,0,0,52.0,0,13.0,35,10,0,1,10.0,99251.0,275991.0,35570.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,1,0,29.0,2,14.0,11,7,1,4,1.0,45299.0,148600.0,8930.0,5289.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,1,0,48.0,0,9.0,9,7,0,0,1.0,49251.0,180173.0,11230.0,0.0
Yes,z_No,z_F,z_High School,Clerical,Private,z_SUV,no,Yes,Highly Urban/ Urban,1,0,32.0,3,16.0,52,4,2,4,1.0,28430.0,0.0,4340.0,39168.0
No,Yes,M,Masters,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,0,0,50.0,0,15.0,46,4,4,1,15.0,63910.0,227449.0,12890.0,1946.0
Yes,z_No,M,Bachelors,Professional,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,1,0,35.0,2,9.0,27,12,0,1,9.0,98918.0,0.0,23740.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Pickup,no,Yes,Highly Urban/ Urban,1,0,34.0,1,13.0,24,1,1,10,1.0,38307.0,151790.0,5330.0,17857.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,Sports Car,no,No,Highly Urban/ Urban,1,0,46.0,0,10.0,34,3,3,2,9.0,88632.0,258636.0,15670.0,7864.0
No,Yes,M,<High School,z_Blue Collar,Private,Pickup,yes,No,Highly Urban/ Urban,1,0,49.0,0,14.0,42,4,0,0,1.0,45689.0,250792.0,10970.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,0,0,54.0,0,12.0,32,4,0,0,9.0,112804.0,323947.0,21380.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,Minivan,no,Yes,Highly Urban/ Urban,0,0,46.0,0,12.0,25,3,0,0,1.0,88359.0,267679.0,31980.0,0.0
No,Yes,M,Bachelors,Manager,Private,Van,yes,No,Highly Urban/ Urban,0,0,38.0,2,7.0,26,9,0,0,13.0,114212.0,249564.0,16970.0,0.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Minivan,yes,No,Highly Urban/ Urban,0,0,56.0,0,13.0,61,1,2,10,5.0,76638.0,0.0,14060.0,24930.0
No,Yes,z_F,PhD,Doctor,Private,Minivan,no,No,Highly Urban/ Urban,0,0,42.0,0,12.0,38,1,3,1,13.0,64019.0,249488.0,12100.0,3558.0
Yes,z_No,z_F,z_High School,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,31.0,1,6.0,46,1,2,9,1.0,53633.0,183242.0,9960.0,4646.0
No,Yes,M,Bachelors,Professional,Private,Pickup,yes,No,Highly Urban/ Urban,1,0,58.0,2,12.0,22,6,1,0,12.0,146202.0,473366.0,10320.0,4716.0
No,z_No,z_F,z_High School,Clerical,Private,Pickup,no,No,z_Highly Rural/ Rural,0,0,42.0,0,9.0,5,1,0,1,6.0,16716.0,117163.0,21580.0,0.0
Yes,z_No,z_F,Bachelors,Clerical,Private,Pickup,no,Yes,Highly Urban/ Urban,0,0,34.0,3,14.0,45,1,0,0,6.0,57244.0,0.0,36000.0,0.0
No,Yes,M,z_High School,Manager,Private,Minivan,yes,No,Highly Urban/ Urban,0,1,40.0,2,13.0,5,11,2,3,7.0,48187.0,136205.0,16930.0,30944.0
No,Yes,z_F,Bachelors,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,50.0,0,5.0,40,6,0,2,11.0,28299.0,183581.0,9330.0,0.0
No,z_No,z_F,Masters,Professional,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,48.0,0,8.0,46,7,0,1,12.0,90623.0,0.0,27700.0,0.0
No,z_No,M,Masters,Professional,Commercial,Panel Truck,no,Yes,Highly Urban/ Urban,0,0,50.0,0,11.0,41,1,0,2,20.0,81150.0,252133.0,33500.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,Yes,Highly Urban/ Urban,1,0,29.0,1,11.0,48,6,3,1,9.0,101767.0,284160.0,14580.0,25433.0
No,Yes,z_F,z_High School,Clerical,Private,Pickup,no,No,z_Highly Rural/ Rural,0,0,40.0,2,11.0,51,6,0,0,1.0,23057.0,126080.0,27660.0,0.0
No,z_No,M,Masters,Manager,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,52.0,0,3.0,32,1,0,0,16.0,81555.0,258898.0,13900.0,0.0
No,Yes,M,Masters,Professional,Commercial,Panel Truck,no,No,Highly Urban/ Urban,0,0,37.0,0,11.0,30,1,1,2,1.0,9664.0,147749.0,28700.0,5476.0
No,Yes,M,z_High School,Clerical,Commercial,Panel Truck,yes,Yes,Highly Urban/ Urban,1,0,33.0,5,16.0,65,7,1,2,1.0,28395.0,137268.0,23450.0,20060.0
Yes,z_No,M,<High School,Home Maker,Private,Pickup,no,No,z_Highly Rural/ Rural,0,1,41.0,3,0.0,50,6,0,0,1.0,0.0,83306.0,10570.0,0.0
No,z_No,M,<High School,z_Blue Collar,Commercial,Pickup,no,No,z_Highly Rural/ Rural,1,0,45.0,0,10.0,32,1,2,1,1.0,22860.0,0.0,11800.0,3118.0
No,Yes,z_F,Bachelors,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,49.0,0,10.0,40,1,0,0,7.0,82130.0,212655.0,13050.0,0.0
No,Yes,M,Bachelors,Clerical,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,36.0,0,8.0,44,11,2,6,1.0,21926.0,106069.0,7290.0,7166.0
No,z_No,z_F,Bachelors,z_Blue Collar,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,48.0,0,12.0,39,1,0,1,8.0,19393.0,0.0,8240.0,0.0
No,Yes,M,Masters,Manager,Commercial,Pickup,yes,No,Highly Urban/ Urban,1,1,39.0,1,12.0,18,1,3,4,15.0,69464.0,199330.0,5400.0,7940.0
No,z_No,M,Masters,Professional,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,0,35.0,0,9.0,33,9,0,2,11.0,95536.0,0.0,25840.0,0.0
Yes,z_No,z_F,z_High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,1,37.0,3,10.0,68,1,3,1,10.0,24672.0,0.0,11250.0,565.0
No,Yes,z_F,<High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,1,0,42.0,2,14.0,47,4,0,0,1.0,20586.0,142997.0,7760.0,0.0
No,z_No,z_F,Masters,Manager,Private,z_SUV,no,Yes,Highly Urban/ Urban,0,0,47.0,0,10.0,5,6,0,2,13.0,64759.0,0.0,15970.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,Minivan,no,No,z_Highly Rural/ Rural,0,0,49.0,0,11.0,26,1,0,0,15.0,99100.0,251945.0,26650.0,0.0
No,z_No,z_F,Masters,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,40.0,0,0.0,21,1,0,3,18.0,0.0,55761.0,17840.0,0.0
No,z_No,z_F,PhD,Home Maker,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,53.0,0,0.0,55,4,0,0,10.0,0.0,93901.0,14340.0,0.0
No,Yes,z_F,Bachelors,Professional,Private,Sports Car,no,No,z_Highly Rural/ Rural,0,0,45.0,0,8.0,37,1,0,1,8.0,40368.0,171248.0,10040.0,0.0
No,Yes,M,Masters,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,0,0,42.0,0,12.0,51,1,0,0,17.0,102313.0,351394.0,15930.0,0.0
No,Yes,M,<High School,Clerical,Private,Minivan,no,No,Highly Urban/ Urban,0,0,48.0,0,11.0,37,4,2,0,1.0,37886.0,168597.0,28200.0,1686.0
No,z_No,M,z_High School,Manager,Commercial,Panel Truck,no,No,Highly Urban/ Urban,0,0,52.0,0,10.0,34,4,1,1,5.0,77113.0,0.0,25370.0,3176.0
No,Yes,z_F,z_High School,Student,Commercial,Minivan,no,Yes,Highly Urban/ Urban,0,0,49.0,0,12.0,33,13,0,3,7.0,33303.0,0.0,21100.0,0.0
No,Yes,M,<High School,Clerical,Private,Minivan,yes,Yes,Highly Urban/ Urban,0,0,51.0,0,8.0,30,1,0,1,1.0,12524.0,131010.0,2750.0,0.0
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,46.0,0,12.0,37,7,0,0,7.0,74607.0,275748.0,13930.0,0.0
No,Yes,M,z_High School,Professional,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,43.0,0,12.0,20,14,0,0,1.0,85358.0,255939.0,25160.0,0.0
No,z_No,M,<High School,Clerical,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,41.0,0,11.0,34,1,2,0,5.0,35203.0,0.0,13140.0,2988.0
Yes,z_No,z_F,Bachelors,z_Blue Collar,Private,z_SUV,no,No,Highly Urban/ Urban,0,1,45.0,1,13.0,31,7,2,1,5.0,75527.0,0.0,11240.0,2611.0
No,Yes,M,Bachelors,Manager,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,55.0,0,5.0,15,7,0,0,14.0,60745.0,233583.0,15320.0,0.0
No,Yes,M,Masters,Manager,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,48.0,0,15.0,21,10,0,2,18.0,15506.0,113491.0,15590.0,0.0
No,z_No,z_F,Masters,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,0,0,48.0,0,11.0,18,4,0,3,12.0,38329.0,0.0,22400.0,0.0
No,Yes,z_F,Bachelors,Manager,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,63.0,0,7.0,46,3,1,0,7.0,52613.0,209832.0,13060.0,7649.0
No,z_No,z_F,z_High School,Home Maker,Private,Pickup,no,No,Highly Urban/ Urban,0,0,40.0,0,8.0,7,4,2,4,6.0,17107.0,154357.0,22940.0,7247.0
No,z_No,M,Masters,Professional,Commercial,Van,yes,No,Highly Urban/ Urban,1,0,52.0,0,9.0,66,6,0,0,7.0,140534.0,387349.0,21620.0,0.0
No,Yes,M,<High School,Clerical,Private,Pickup,yes,No,Highly Urban/ Urban,0,0,47.0,0,9.0,59,1,0,0,1.0,39837.0,147765.0,10940.0,0.0
No,z_No,z_F,Bachelors,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,47.0,0,11.0,16,13,0,2,5.0,61407.0,0.0,10830.0,0.0
No,Yes,z_F,z_High School,Clerical,Private,Sports Car,no,Yes,Highly Urban/ Urban,1,0,31.0,4,14.0,15,1,1,1,1.0,48317.0,133939.0,1500.0,26686.0
No,Yes,z_F,PhD,Manager,Commercial,Panel Truck,no,No,Highly Urban/ Urban,0,0,48.0,0,10.0,30,1,0,1,13.0,198719.0,506607.0,39720.0,0.0
No,z_No,z_F,<High School,Home Maker,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,40.0,0,0.0,56,1,0,0,1.0,0.0,0.0,5260.0,0.0
No,Yes,z_F,Bachelors,Professional,Private,Minivan,no,No,Highly Urban/ Urban,0,0,55.0,0,8.0,16,10,0,2,15.0,62781.0,242381.0,17140.0,0.0
No,z_No,z_F,Bachelors,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,37.0,0,11.0,31,6,1,2,6.0,30058.0,0.0,18980.0,7890.0
No,Yes,M,<High School,z_Blue Collar,Private,Minivan,yes,Yes,z_Highly Rural/ Rural,1,0,58.0,0,12.0,40,1,2,6,5.0,71101.0,266848.0,14160.0,43052.0
Yes,z_No,M,<High School,Student,Private,Pickup,yes,No,Highly Urban/ Urban,0,0,34.0,2,0.0,38,6,2,3,5.0,0.0,0.0,9220.0,7575.0
No,Yes,z_F,<High School,Student,Private,Pickup,no,No,Highly Urban/ Urban,0,0,31.0,4,18.0,9,1,1,5,1.0,24323.0,0.0,16830.0,3846.0
No,Yes,M,Bachelors,Manager,Private,Minivan,no,No,Highly Urban/ Urban,0,0,46.0,0,11.0,19,10,0,3,15.0,82398.0,235439.0,15890.0,0.0
No,z_No,z_F,Bachelors,Professional,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,37.0,0,8.0,37,1,1,0,11.0,95502.0,0.0,37180.0,1681.0
No,Yes,z_F,z_High School,Student,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,49.0,0,12.0,33,6,2,0,7.0,33303.0,0.0,19940.0,5393.0
Yes,z_No,M,<High School,Clerical,Private,Minivan,no,No,Highly Urban/ Urban,1,0,29.0,2,12.0,39,4,1,5,6.0,54310.0,174139.0,1500.0,5419.0
No,Yes,M,Bachelors,Professional,Private,Pickup,yes,No,Highly Urban/ Urban,0,0,43.0,0,12.0,33,1,0,1,9.0,57821.0,218089.0,11580.0,0.0
No,z_No,M,Masters,Lawyer,Private,Pickup,yes,No,Highly Urban/ Urban,1,0,54.0,0,11.0,52,1,2,0,15.0,63027.0,0.0,7650.0,6927.0
No,Yes,M,z_High School,Student,Private,Minivan,no,No,Highly Urban/ Urban,1,0,37.0,2,13.0,36,6,0,3,1.0,4319.0,0.0,9960.0,0.0
No,Yes,M,<High School,Clerical,Private,Minivan,no,No,Highly Urban/ Urban,0,0,47.0,0,10.0,31,4,0,1,4.0,31096.0,173254.0,27760.0,0.0
No,z_No,M,PhD,Manager,Commercial,Van,yes,Yes,Highly Urban/ Urban,0,0,39.0,0,12.0,30,1,0,1,18.0,152271.0,0.0,16730.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,1,1,39.0,2,9.0,32,6,1,3,10.0,24628.0,195489.0,18810.0,2415.0
No,Yes,M,z_High School,Clerical,Private,Pickup,no,No,Highly Urban/ Urban,0,0,29.0,1,12.0,41,6,0,0,1.0,45114.0,121949.0,8780.0,0.0
No,z_No,z_F,z_High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,39.0,0,13.0,26,1,1,0,1.0,22348.0,0.0,13150.0,5484.0
No,Yes,M,Bachelors,Manager,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,0,50.0,0,13.0,28,6,2,3,6.0,64934.0,235719.0,27460.0,1678.0
No,Yes,M,Masters,Professional,Commercial,Panel Truck,no,No,Highly Urban/ Urban,0,0,36.0,0,11.0,40,10,3,1,19.0,67036.0,240155.0,23050.0,3777.0
No,Yes,z_F,Bachelors,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,45.0,3,14.0,14,11,2,6,10.0,73867.0,231278.0,14060.0,1300.0
No,Yes,M,<High School,Student,Commercial,Pickup,no,Yes,Highly Urban/ Urban,1,0,58.0,0,16.0,23,1,3,4,7.0,6657.0,0.0,4790.0,37285.0
Yes,z_No,M,PhD,Doctor,Private,Van,yes,No,Highly Urban/ Urban,1,0,35.0,1,13.0,31,5,2,7,13.0,72167.0,0.0,19700.0,7276.0
No,z_No,z_F,z_High School,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,46.0,0,7.0,37,11,2,4,1.0,130464.0,362541.0,24180.0,11728.0
No,z_No,z_F,z_High School,Home Maker,Private,Minivan,no,No,z_Highly Rural/ Rural,0,0,52.0,0,13.0,45,1,0,0,5.0,605.0,0.0,19420.0,0.0
Yes,z_No,z_F,Bachelors,Professional,Commercial,z_SUV,no,No,Highly Urban/ Urban,1,0,26.0,1,9.0,44,13,2,5,7.0,73655.0,0.0,9150.0,7303.0
Yes,z_No,M,z_High School,z_Blue Collar,Commercial,Pickup,yes,No,z_Highly Rural/ Rural,0,0,29.0,2,8.0,30,6,0,0,9.0,36324.0,0.0,8030.0,0.0
No,Yes,z_F,Bachelors,Student,Commercial,Minivan,no,No,Highly Urban/ Urban,0,0,47.0,0,14.0,42,7,1,2,14.0,14632.0,0.0,7590.0,2988.0
No,z_No,z_F,z_High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,39.0,0,9.0,24,1,0,2,8.0,24492.0,0.0,8710.0,0.0
No,Yes,M,z_High School,Clerical,Commercial,Van,yes,No,z_Highly Rural/ Rural,0,0,45.0,3,14.0,48,1,0,0,1.0,64665.0,255595.0,20970.0,0.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Minivan,yes,No,Highly Urban/ Urban,1,0,38.0,2,14.0,41,1,1,6,10.0,58833.0,193644.0,20750.0,8403.0
No,Yes,z_F,<High School,z_Blue Collar,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,51.0,0,12.0,38,7,0,0,6.0,35024.0,196320.0,5000.0,0.0
Yes,z_No,M,<High School,z_Blue Collar,Private,Pickup,no,No,z_Highly Rural/ Rural,0,1,36.0,1,12.0,34,1,0,1,4.0,16950.0,0.0,12190.0,0.0
No,z_No,M,<High School,Clerical,Commercial,Pickup,yes,No,Highly Urban/ Urban,1,0,30.0,0,7.0,22,4,1,8,7.0,10678.0,0.0,11700.0,7228.0
No,Yes,M,z_High School,Manager,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,44.0,2,13.0,23,1,0,0,1.0,57267.0,208613.0,11630.0,0.0
No,Yes,z_F,z_High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,24.0,3,15.0,38,6,2,4,1.0,13003.0,104742.0,1500.0,3230.0
No,Yes,M,Bachelors,Manager,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,49.0,0,10.0,28,10,0,3,13.0,70590.0,219205.0,17640.0,0.0
Yes,z_No,z_F,<High School,Clerical,Private,Minivan,no,No,Highly Urban/ Urban,1,0,32.0,1,11.0,30,11,1,5,1.0,21400.0,0.0,14790.0,6373.0
No,Yes,M,PhD,Manager,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,50.0,0,14.0,34,1,0,2,16.0,126896.0,340102.0,1500.0,0.0
No,Yes,M,Bachelors,Student,Commercial,Minivan,yes,Yes,Highly Urban/ Urban,1,0,22.0,0,10.0,46,1,2,6,1.0,5442.0,0.0,3800.0,30922.0
Yes,z_No,z_F,<High School,z_Blue Collar,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,38.0,2,10.0,53,1,3,4,4.0,53532.0,0.0,10650.0,6697.0
No,z_No,M,Bachelors,z_Blue Collar,Commercial,Van,yes,No,Highly Urban/ Urban,1,0,42.0,0,6.0,41,6,0,2,1.0,82608.0,0.0,20730.0,0.0
No,z_No,M,<High School,z_Blue Collar,Private,Minivan,yes,No,Highly Urban/ Urban,1,0,49.0,0,11.0,71,6,0,5,8.0,13148.0,159195.0,12540.0,0.0
Yes,z_No,z_F,<High School,z_Blue Collar,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,27.0,1,9.0,5,1,4,1,1.0,37130.0,0.0,7910.0,2616.0
No,z_No,M,Bachelors,Student,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,62.0,0,12.0,47,7,0,0,3.0,11668.0,0.0,8870.0,0.0
No,Yes,z_F,z_High School,Student,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,45.0,1,17.0,32,6,0,0,1.0,5306.0,0.0,12990.0,0.0
No,Yes,M,z_High School,Clerical,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,44.0,0,8.0,49,10,2,6,1.0,45152.0,177436.0,9180.0,18289.0
No,Yes,M,Bachelors,Professional,Commercial,Van,no,No,Highly Urban/ Urban,0,1,38.0,1,12.0,24,3,1,0,6.0,149453.0,390144.0,20250.0,5040.0
No,Yes,z_F,<High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,38.0,4,19.0,15,3,0,2,4.0,30735.0,136298.0,8370.0,0.0
No,z_No,z_F,z_High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,36.0,0,7.0,35,11,0,0,1.0,36990.0,0.0,5100.0,0.0
No,z_No,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,Yes,Highly Urban/ Urban,1,0,41.0,0,13.0,29,10,0,0,13.0,55138.0,0.0,16880.0,0.0
No,z_No,M,<High School,z_Blue Collar,Private,Pickup,yes,No,Highly Urban/ Urban,0,0,52.0,0,12.0,25,13,0,0,8.0,23406.0,175922.0,6960.0,0.0
No,z_No,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,42.0,0,12.0,59,6,0,0,19.0,82660.0,208431.0,9770.0,0.0
No,Yes,M,Masters,Lawyer,Private,Van,no,No,Highly Urban/ Urban,0,0,46.0,0,14.0,29,1,0,2,17.0,125379.0,347068.0,18640.0,0.0
No,Yes,z_F,z_High School,Home Maker,Private,Sports Car,no,Yes,Highly Urban/ Urban,1,0,65.0,0,0.0,24,1,2,0,6.0,0.0,94474.0,8000.0,37129.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,59.0,0,8.0,59,11,3,3,19.0,137279.0,349652.0,16430.0,9849.0
No,Yes,z_F,z_High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,32.0,2,10.0,23,9,3,2,1.0,52102.0,213376.0,10750.0,7476.0
No,z_No,M,<High School,z_Blue Collar,Commercial,Minivan,yes,Yes,z_Highly Rural/ Rural,1,0,47.0,0,10.0,24,10,1,5,1.0,57607.0,0.0,12970.0,8917.0
No,Yes,M,z_High School,Student,Commercial,Minivan,yes,No,Highly Urban/ Urban,0,0,35.0,0,0.0,5,9,3,0,1.0,0.0,0.0,1500.0,7160.0
No,Yes,M,z_High School,Manager,Private,Van,yes,No,Highly Urban/ Urban,1,0,51.0,0,11.0,35,4,0,0,1.0,65979.0,164614.0,19990.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,Pickup,no,No,Highly Urban/ Urban,0,0,45.0,0,14.0,35,4,3,0,15.0,79941.0,258068.0,20720.0,1826.0
No,Yes,z_F,Bachelors,Student,Commercial,z_SUV,no,No,z_Highly Rural/ Rural,0,0,41.0,3,0.0,40,1,0,0,5.0,0.0,0.0,12830.0,0.0
No,Yes,z_F,Masters,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,51.0,0,7.0,20,7,0,0,5.0,76916.0,255588.0,21080.0,0.0
No,Yes,z_F,z_High School,Clerical,Private,Pickup,no,No,z_Highly Rural/ Rural,0,0,43.0,1,14.0,21,7,0,0,1.0,39140.0,173591.0,26470.0,0.0
